text_id	text	label	metadata__party	metadata__year	metadata__split
703	Our emphasis was, and remains on, beginning of a new thrust on framing policies that would serve India's national interest in the 21st century .	no pledge	BJP	2014	train
4532	11 Work towards assisting the maximum number of fishermen by ensuring the availability of storage and other infrastructure under a new ‘Matsya Sampada Yojana’ .	no pledge	BJP	2019	train
5112	Free and fair elections to the State Legislative Assembly will be held immediately .	pledge	INC	2019	train
1159	The Congress - led UPA government has embarked on a path of greater economic integration .	no pledge	INC	2014	train
4972	Congress affirms its belief that civil society organisations and groups are an important pillar of a parliamentary democracy .	no pledge	INC	2019	train
1957	It is, as has become painfully evident, not confined to any community or any political persuasion .	no pledge	INC	2009	train
2240	Last year, our efficient and effective management, of severe drought situation in fourteen States, was without precedent .	no pledge	BJP	2004	train
3569	The Congress recognises that Panchayati Raj institutions and municlpalities are the most effective agencies for providing compulsory elementary education .	no pledge	INC	1999	train
3789	Serious problems have arisen in different telecom sectors involving private and multinational operators .	no pledge	INC	1999	train
3427	The Congress sees public life not just in terms of politics but more importantly in terms of the exercise of power by the people themselves .	no pledge	INC	1999	train
1842	The unanimous Parliamentary Resolution of 1994 reiterates this point and shall remain the cornerstone of future decisions and actions of our Government .	no pledge	BJP	2009	train
3818	It will proactively participate in all existing and proposed global discussions with a view to influencing the agenda and enhancing its bargaining strength .	no pledge	INC	1999	train
936	2 . Ensure that we are on track to pass a new Direct Tax Code Bill in the first year of the new Lok Sabha .	no pledge	INC	2014	train
1275	We will accord the highest priority to instituting these reforms .	no pledge	INC	2014	train
258	Facilitating access to minor forest produce and creating a network of rural haats (markets) .	pledge	BJP	2014	train
1439	The BJP will restore the balance that has been disturbed by the UPA Government .	no pledge	BJP	2009	train
3785	Legislative changes in support of this objective will be introduced .	pledge	INC	1999	train
122	It constitutes of each and every inch of our land, its natural resources and mental and physical energy we possess .	no pledge	BJP	2014	train
3937	Representative and elected forums, in the nature of mini - assemblies, will be established in all Union Territories .	pledge	INC	1999	train
1645	Shri Atal Bihari Vajpayee had promised Chandrayan – India’s mission to the Moon – and it has been fulfilled by our scientists .	no pledge	BJP	2009	train
3659	All pending litigation involving wakf boards and properties will be resolved on a time - bound basis .	pledge	INC	1999	train
1760	Pluralism is a sine qua non for any democracy and the BJP cherishes the diversity that is also the strength of Indian society and lends vibrancy to our national fabric .	no pledge	BJP	2009	train
1483	This would include competitive pay and privileges, and pension benefits .	no pledge	BJP	2009	train
3015	These policies have never been reduced by rote to a mindless doctrine or empty dogma or simplistic mantra .	no pledge	INC	2004	train
901	To ensure a basic rights and welfare package for all working people, the Indian National Congress will ensure :	no pledge	INC	2014	train
3391	Every Congress Government in the last fifty two years has given the country five Prime ministers .	no pledge	INC	1999	train
4238	To encourage the spirit of entrepreneurship amongst the youth, we will launch a new scheme to provide collateral - free credit up to 50 lakh for entrepreneurs .	pledge	BJP	2019	train
1666	The NDA Government had made ICT one of the major areas of policy thrust .	no pledge	BJP	2009	train
113	Good performers amongst the Panchayats will be rewarded with additional developmental grants .	pledge	BJP	2014	train
2511	Single - window clearance for harnessing of mineral resources such as iron ore, limestone, bauxite, and precious metals in an environmentally sustainable manner .	no pledge	BJP	2004	train
2171	India too has begun to feel its impact in different ways .	no pledge	INC	2009	train
89	There will be special emphasis on massive infrastructure development, especially along the Line of Actual Control in Arunachal Pradesh and Sikkim .	no pledge	BJP	2014	train
765	This is the India for which our Freedom Fighters gave their all .	no pledge	INC	2014	train
4138	After completion of all the proposed integrated check - posts, all trade movement with Bangladesh, Nepal and Bhutan will be conducted through the integrated check - posts .	no pledge	BJP	2019	train
293	Urban poverty alleviation scheme would be a key thrust area .	no pledge	BJP	2014	train
2202	The Indian National Congress takes great pride, as does the entire country, in the outstanding accomplishments of overseas Indians in different fields .	no pledge	INC	2009	train
4300	We will equip all main railway stations with Wi - Fi facility by 2022 .	pledge	BJP	2019	train
3342	We will restrict foreign equity holding in private television broadcasting to 20% (and prevent cross holding to avoid emergence of monopolies in the media) .	pledge	BJP	1999	train
1428	Through it the NDA will ensure efficient welfare delivery and tax collection .	no pledge	BJP	2009	train
1494	All options will be kept open and all steps will be taken that are necessary for the technological advancement of India’s civil and military nuclear programmes .	no pledge	BJP	2009	train
5109	Congress promises the people of J&K talks without pre - conditions .	pledge	INC	2019	train
2587	The NDA Government will continue to defend India’s interests, especially the interests of our kisans, at the World Trade Organization .	no pledge	BJP	2004	train
2233	An atmosphere has been created for resolving all outstanding issues through dialogue .	no pledge	BJP	2004	train
21	The country has been dragged through 10 years of Jobless Growth by the Congress - led UPA Government .	no pledge	BJP	2014	train
5102	Congress affirms that the whole of Jammu & Kashmir is part of India .	no pledge	INC	2019	train
2549	An action plan will be prepared to make India a global platform for research, design, and development .	no pledge	BJP	2004	train
863	l . We will ensure that all our towns and Gram Panchayats are connected with high - speed broadband connectivity within 18 months .	pledge	INC	2014	train
955	The Indian National Congress will extend social security to the entire labour class, both organised and unorganised .	no pledge	INC	2014	train
3020	A redefinition of the role of government in economic development, including Constitutionally - sanctioned Panchayati Raj Institutions and municipalities to function as units of local self - government was also needed .	no pledge	INC	2004	train
2440	Ten Indian cities, designated to be developed as Global Cities, will have world - class airports .	pledge	BJP	2004	train
766	This is the India that the Indian National Congress has always dedicated itself to .	no pledge	INC	2014	train
3960	The police force will be freed from undue political interference and will be given independence to function in an impartial and professional manner .	no pledge	INC	1999	train
114	Strengthen the institution of the Gram Sabha, respecting their inputs and initiatives for development process .	no pledge	BJP	2014	train
3583	A special scheme for the modernisation of universities linked to organisational and financial reforms will be introduced .	no pledge	INC	1999	train
454	strictly implement Fiscal discipline, without compromising on funds availability for development work and asset creation .	no pledge	BJP	2014	train
5281	At the same time, Congress will defend and advance India’s interests in international negotiations on Climate Change and the Environment .	no pledge	INC	2019	train
1553	The physical infrastructure facilities will be that of urban areas but the heart and soul will be of rural areas .	no pledge	BJP	2009	train
2396	Under this, 90% of funds on capital cost would be given by the Centre directly to Panchayats .	no pledge	BJP	2004	train
1327	We will continue to extend all possible humanitarian and development assistance to enable the Tamil - speaking people and other minorities to rebuild their lives in a dignified manner .	no pledge	INC	2014	train
602	BJP will : Come out with a responsible and comprehensive 'National Energy Policy' .	no pledge	BJP	2014	train
5304	Congress will endeavour to make India a green manufacturing hub .	no pledge	INC	2019	train
825	Today,the total value of India’s international trade stands at US $ 800 billion .	no pledge	INC	2014	train
5090	We will implement a scheme under which basic amenities such as water, sanitation, electricity and internal roads will be provided in every SC and ST habitation .	pledge	INC	2019	train
1777	A vibrant, modern India can have no place for either the perpetrators or the exploiters of fear .	no pledge	BJP	2009	train
3080	The Congress pledges to raise public spending in education to at least 6% of GDP with at least half of this amount being spent in primary and secondary schools .	pledge	INC	2004	train
3426	They are unable to sustain themselves because they are either single - individual or single - issue parties .	no pledge	INC	1999	train
5334	We are a party that lives up to its promises, not one that deceives you with hollow jumlas at election time .	no pledge	INC	2019	train
4175	We will extensively use technology to ensure a better knowledge of the market prices of various agro - products for the benefit of farmers .	no pledge	BJP	2019	train
4735	Congress promises to achieve the target of 3 per cent of GDP by 2020 - 21 and remain under that limit .	pledge	INC	2019	train
4434	We have launched the ‘National Digital Library of India’ and provided access to e - books and many other papers to the students free - of - cost .	pledge	BJP	2019	train
2995	Moreover, low interest rates have benefited borrowers but have enormously hurt the interests of crores of savers and bank depositors who have seen their valuable savings dwindle in value .	no pledge	INC	2004	train
3932	Agricultural growth potential has to be realised in greater measure .	no pledge	INC	1999	train
1747	Introduce a health insurance policy that does not discriminate against the elderly .	pledge	BJP	2009	train
1135	The Indian National Congress commits to 10% growth in manufacturing and an increase in contribution of manufacturing sector’s share to 25% of GDP .	no pledge	INC	2014	train
870	a . We will expand higher education opportunities with a focus on students from low - income families .	no pledge	INC	2014	train
4136	We have completed building six integrated check - posts with another under construction to facilitate easier trade and travel from the neighboring countries .	no pledge	BJP	2019	train
2565	Recent efforts to preserve, catalogue, and develop India’s indigenous traditions in science and technology will be further encouraged .	no pledge	BJP	2004	train
2918	A time to reestablish the rule of law and repair our secular fabric .	no pledge	INC	2004	train
2387	Lack of safe drinking water and sanitation is the cause of 80% of all diseases and ailments .	no pledge	BJP	2004	train
1373	Then alone can good governance replace the all - round failure of the Congress .	no pledge	BJP	2009	train
749	Heritage Sites : We will provide appropriate resources for the maintenance and restoration of all national heritage sites, and to prevent their vandalisation in any form .	no pledge	BJP	2014	train
1999	Sensitive States of the northeast and Jammu and Kashmir have benefited enormously and are seeing development activities on a very large scale .	no pledge	INC	2009	train
157	Information Technology has made it possible to make information and services reach to the ordinary men and women even in remote areas, easily and effectively .	no pledge	BJP	2014	train
1565	Introduce value addition schemes to reduce wastage and invest in food - processing units which will generate jobs for rural youth .	no pledge	BJP	2009	train
452	Through consistent, long - term policies, we will not just spur the process of economic growth, but also ensure that it is stable as well as balanced .	no pledge	BJP	2014	train
1175	4 . We have begun work on the Western and Eastern Dedicated Freight Corridors, which will revolutionise freight, transport in India, making it more efficient .	no pledge	INC	2014	train
3064	Controls on the free movement of farm commodities and processing of agricultural products and regulations that depress the incomes of farmers will be systematically removed .	no pledge	INC	2004	train
978	6 . Almost 60% of open defecation in the world takes place in India .	no pledge	INC	2014	train
412	Rigid segregation of formal education and skill development will be broken ; a mechanism will be established to give vocational qualifications of Academic Equivalence .	pledge	BJP	2014	train
4289	We will complete the Phase - 1 of Bharatmala Project expeditiously .	pledge	BJP	2019	train
931	ix . Skill Development : Skill development must rank alongside secondary education, university education, total sanitation and universal health care in the priorities of the government .	no pledge	INC	2014	train
4936	Congress promises to enhance the status of the jawan and the benefits to the families of jawans in cases were the jawan dies in action .	no pledge	INC	2019	train
1475	The pending issues of pay and privileges will be revisited and resolved to the satisfaction of the defence forces .	pledge	BJP	2009	train
5201	The teacher is the pivot around whom the entire system of education revolves .	no pledge	INC	2019	train
3196	The Congress will ensure that disinvestment increases competition and consumer welfare .	no pledge	INC	2004	train
2784	The Bill for 33% reservation for women in Parliament and State Legislatures will be introduced in the very first session of Parliament .	pledge	BJP	2004	train
3475	When the Congress was in power during 1991 - 96, an estimated 70 lakh jobs were generated annually .	no pledge	INC	1999	train
3694	It will also tap natural talent, particularly in tribal areas .	no pledge	INC	1999	train
3494	The services sector, as a whole is another major employment generator .	no pledge	INC	1999	train
4857	Congress promises to recruit more scientists to the various institutes of research and development and to fill all current vacancies in the posts of researchers and scientists within 12 months .	no pledge	INC	2019	train
4708	Through a combination of remunerative prices, lower input costs, and assured access to institutional credit, we will set our Kisans on the path to “Karz Mukti,” or Freedom from Indebtedness .	no pledge	INC	2019	train
1012	3 . We will also ensure that the strongest possible action is taken to prevent child trafficking .	no pledge	INC	2014	train
307	Indicators related to children welfare are an indicator of the progress of the nation, be it health, education or safety of children .	no pledge	BJP	2014	train
699	Technology transfer in defence manufacturing will be encouraged to the maximum .	no pledge	BJP	2014	train
2552	The NDA Government is proud that a reversal of ‘brain drain’ - ‘brain gain’ — has started in recent years, for the first time in Independent India .	no pledge	BJP	2004	train
5110	We will appoint 3 interlocutors drawn from civil society to facilitate such talks .	pledge	INC	2019	train
3474	We have to create a hundred lakh jobs a year and aim at every family having at least one of its members in regular employment .	pledge	INC	1999	train
5278	The 2018 Global Environmental Performance Index placed India at rank 177 out of 180 countries .	no pledge	INC	2019	train
1750	Years of neglect has delayed their integration into the social mainstream .	no pledge	BJP	2009	train
4085	Basic health has been a special focus with large investments made on sanitation (Swachh Bharat), health insurance (Ayushmaan Bharat) and in modern medical facilities .	no pledge	BJP	2019	train
264	BJP is committed to ensure that all communities are equal partners in India's progress, as we believe India cannot progress if any segment of Indians is left behind .	no pledge	BJP	2014	train
5190	Congress promises to implement the National Mental Health Policy, 2014 and the Mental Health Care Act, 2017 in letter and spirit .	no pledge	INC	2019	train
247	BJP will ensure that the funds allocated for schemes and programmes for SC, ST, OBCs and other weaker sections are utilized properly .	no pledge	BJP	2014	train
1836	The genuine grievances of States will be addressed in a comprehensive manner .	no pledge	BJP	2009	train
3904	The Brahmaputra Board will be activated and studies, demonstration projects and actual schemes will be taken up .	pledge	INC	1999	train
374	The system shall be made people - friendly and the credibility of the system shall be restored .	no pledge	BJP	2014	train
3861	The recommendations made by the Comission on different public enterprises particularly those relating to strategic sales, will be implemented professionally without delays .	no pledge	INC	1999	train
1615	The BJP will give education its due place in governance to achieve social, economic, cultural and technical advancement .	pledge	BJP	2009	train
2199	India’s relationships with countries like the USA, Russia, China and Japan and with countries of Europe have been transformed by sustained diplomatic efforts since 2004 .	no pledge	INC	2009	train
3511	The agro - processing industry and other agriculture - related activities like livestock, aquaculture, fisheries, horticulture, sericulture and dairy development will receive fresh investment and technology inputs .	no pledge	INC	1999	train
4468	We will make all efforts to ensure that our aspirational middle class has access to education, employment opportunities and suitable urban infrastructure for a better quality life .	no pledge	BJP	2019	train
2280	A Master Plan for ground water recharge will be implemented throughout the nation .	no pledge	BJP	2004	train
4501	We will undertake a rapid expansion of Yoga health hubs, Yoga tourism and research in Yoga .	no pledge	BJP	2019	train
2293	Leasing in and leasing out of lands within farmers would be permitted through enabling legislation .	pledge	BJP	2004	train
2127	We will give special focus to the small entrepreneur and to small and medium enterprises .	no pledge	INC	2009	train
3290	We will also set up a Development Bank for women entrepreneurs in the small scale and tiny sectors .	pledge	BJP	1999	train
2124	This will help locate new, non - agricultural jobs in villages and open vast new opportunities for our rural youth .	no pledge	INC	2009	train
883	b . We will ensure the passage of the Scheduled Castes and Scheduled Tribes (Prevention of Atrocities) Amendment Bill, 2013 .	pledge	INC	2014	train
4674	As in the rest of the world, India’s cities can become engines of growth .	no pledge	INC	2019	train
4593	Congress will restore India’s faith in our institutions and Constitution .	no pledge	INC	2019	train
4053	Although separated by considerable physical distance, India and South American countries share many common economic and political interests .	no pledge	INC	1999	train
4687	We will encourage non - motorised transport, namely, walking and cycling .	no pledge	INC	2019	train
4886	NCTC was put in the cold storage and NATGRID is yet to be made operational .	no pledge	INC	2019	train
4196	We aspire to make India the third largest economy of the world by 2030 .	pledge	BJP	2019	train
1408	It will be accountable for real - time intelligence dissemination ; intelligence agencies will be held responsible for lapses .	no pledge	BJP	2009	train
2831	The aim would be to ensure that three - fourths of all court cases are completed in twelve months .	pledge	BJP	2004	train
2904	Energy security will continue to be a key objective of our foreign policy .	no pledge	BJP	2004	train
3459	This growth will come from agriculture, industry and other sectors .	no pledge	INC	1999	train
2287	Adequate supply of quality power will be ensured to all farmers by 2009 .	no pledge	BJP	2004	train
4349	We will try to build consensus on this issue with all parties .	no pledge	BJP	2019	train
1590	Ensure availability of working capital needs for such vendors through credit at not more than four per cent interest .	pledge	BJP	2009	train
2634	One of its important milestones would be to increase foreign tourist arrivals from 30 lakh now to 1 crore by 2009, and 2 crore tourists by 2015 .	pledge	BJP	2004	train
1985	The Right to Information Act, 2005 is a historic legislation .	no pledge	INC	2009	train
4480	We are committed to work towards finding a permanent political solution to the issue of Darjeeling Hills, Siliguri Terai and Dooars region .	no pledge	BJP	2019	train
682	Encourage and strengthen NCC training at the college and University level .	no pledge	BJP	2014	train
3437	These are the leaders who will transform the face of the country .	no pledge	INC	1999	train
4494	With a focussed effort on promotion of Sanskrit, we will ensure that the teaching of Sanskrit is expanded and popularised at the school level .	no pledge	BJP	2019	train
306	"""There can be no keener revelation of a society's soul than the way in which it treats its children"" - Nelson Mandela"	no pledge	BJP	2014	train
2541	India has a unique opportunity to become the ‘back office’ service provider to the world .	no pledge	BJP	2004	train
4479	We are also committed to implement the reservation in the legislative assembly of Sikkim for Limboo and Tamang tribes .	pledge	BJP	2019	train
3800	Large parts of India are still ill served by the rail network .	no pledge	INC	1999	train
2635	Its other features would be : A strategic marketing plan (such as the ‘Incredible India ! ’ campaign) with adequate funding will be implemented to achieve a strong India tourism brand .	pledge	BJP	2004	train
3708	The objective will be to move towards a system of value - added taxation (VAT) and uniform rules for the treatment of interstate trade .	no pledge	INC	1999	train
4331	We will take it forward and set up one Medical College or Post Graduate Medical College in every district, through public or private participation, by 2024 .	pledge	BJP	2019	train
3105	The Congress will create a national consensus on the issue of dalits and adivasis getting a reasonable share of jobs in the private sector .	no pledge	INC	2004	train
4499	We will further continue our efforts to promote Yoga globally as the world celebrates 21st June as the International Yoga Day .	no pledge	BJP	2019	train
4096	We remain committed to the promise of doubling farmer incomes by 2022 and more resources will be made available if necessary .	pledge	BJP	2019	train
1168	We will continue to invest in creating an extensive and world - class transportation network which will connect people across the country .	no pledge	INC	2014	train
619	Sectors such as agriculture (particularly soil, water management, human and animal nutrition and fisheries), water, health, education, industry, energy including renewable energy, communication and transportation would be accorded highest priority .	no pledge	BJP	2014	train
201	Roll out a comprehensive strategy for bringing the Indian Police at par with international standards .	no pledge	BJP	2014	train
387	Establish a national E - Library to empower school teachers and students .	pledge	BJP	2014	train
3079	A sharply targeted mobilization effort will be mounted in the 150 - odd districts that still have unacceptably high levels of fertility .	no pledge	INC	2004	train
1375	A leader of impeccable integrity, he was one of the chief crusaders for democracy during the Emergency (1975 - 77) and spent 19 months in jail .	no pledge	BJP	2009	train
4311	Thus, we are near completion of our promise in a record time .	pledge	BJP	2019	train
337	Such promising boys and girls will be selected for special training .	pledge	BJP	2014	train
4284	We will initiate work on this programme by constituting an authority .	pledge	BJP	2019	train
862	k . We will ensure that growth is socially responsible, and comes from genuine value addition, not from stripping our natural resources or from underpaying our labour .	no pledge	INC	2014	train
5164	Congress recognises the sexual diversity among people and promises equality and equal rotection of the laws to people with different sexual identities .	no pledge	INC	2019	train
532	Commit to ensure that the retailers and SMEs don't have to spend time and money for seeking multiple licenses to start the business .	no pledge	BJP	2014	train
1921	It is only the Indian National Congress that is anchored in the larger vision of India as a nation, while at the same time being sensitive to regional and local sentiments .	no pledge	INC	2009	train
2981	But a handful of Indians have become self - appointed guardians of their own faiths .	no pledge	INC	2004	train
1304	Deployment of specialist battalions and recruitment of additional personnel will also be pursued .	no pledge	INC	2014	train
777	Ours is a Nation of incredible but often untapped talent that needs and deserves to be unleashed .	no pledge	INC	2014	train
4507	We will create an institutional mechanism to deepen the relationship of culture and heritage with people of Indian origin, and to regularly engage with them .	no pledge	BJP	2019	train
4797	It is true that rapid and broad - based growth will reduce poverty and, in the medium to long term, eliminate poverty .	no pledge	INC	2019	train
552	Our proposed programme will further ensure that these houses are equipped with the basic facilities of toilet, piped water supply, electricity and proper access .	pledge	BJP	2014	train
528	We shall work with the State governments to usher in the GST in an appropriate timeframe .	no pledge	BJP	2014	train
4011	The existing machinery to resettle, rehabilitate and to look after the welfare of the ex - servicemen and their families will be strengthened .	no pledge	INC	1999	train
2380	It will harness a bouquet of new technologies, space, IT, BT .	no pledge	BJP	2004	train
1270	The Indian National Congress has always demonstrated its steadfast commitment to electoral reforms .	no pledge	INC	2014	train
3076	But on present reckoning, four - five states of India will be unable to reach this crucial milestone for decades .	no pledge	INC	2004	train
4114	This propagated a corrupt, self - servicing system of political patronage that came to pervade every aspect of life in India .	no pledge	BJP	2019	train
957	We have enacted several laws to protect their interests including the Unorganised Workers’ Social Security Act .	no pledge	INC	2014	train
1208	The Scheme is expected to cover 250 cities by the end of the 2017 .	no pledge	INC	2014	train
3738	All support will be given to Indian industry in its efforts to restructure, consolidate and meet the challenges of changing economic circumstances .	no pledge	INC	1999	train
411	To ensure industry responsive manpower, we will bring together industry, universities and government .	pledge	BJP	2014	train
4379	We are committed to maintaining this pace through adoption of cleaner practices to make our nation a greener country .	no pledge	BJP	2019	train
2368	India is the second largest wool producer in the world .	no pledge	BJP	2004	train
1041	The Indian National Congress will continue to focus on youth capacity building, education, leadership and development .	no pledge	INC	2014	train
4263	For the first time, India has started marching and is being seen on the path of global standards in infrastructure and civic amenities .	no pledge	BJP	2019	train
332	BJP recognizes the importance of sports in society and for all age groups .	no pledge	BJP	2014	train
383	Special pedagogy would be developed for differently - abled students .	no pledge	BJP	2014	train
4121	Self - reliance in defence sector - In order to ensure self - reliance in procurement of defence equipment, we have taken several effective steps in the last five years .	no pledge	BJP	2019	train
1255	The Indian National Congress re - emphasizes it’s commitment to better delivery of services while eliminating corruption and leakages .	no pledge	INC	2014	train
343	Launch a national campaign for saving the girl child and educating her - Beti Bachao - Beti Padhao .	pledge	BJP	2014	train
3851	Efforts at creating standard local language software will be given every encouragement .	no pledge	INC	1999	train
2603	A model central law will be enacted to stop illegal encroachments .	pledge	BJP	2004	train
2732	‘Akshaya Patra’, as a national mid - day meal program, will be made operational .	no pledge	BJP	2004	train
1789	Incentives and disincentives will be introduced for State Governments to improve the quality of primary health care, maternal health care, and child health care .	no pledge	BJP	2009	train
3534	Therefore, the Congress will consolidate and rationalise existing poverty alleviation programmes to reduce administrative costs and substantially enhance the funding of anti - poverty and rural development programmes .	pledge	INC	1999	train
3591	A new national movement for sanitation and hygiene, along the lines launched by Gandhijl during the Freedom movement will now be started and spearheaded by the Congress .	pledge	INC	1999	train
3073	Stern measures will be taken to ensure the elimination of female foeticide and infanticide .	pledge	INC	2004	train
236	SCs, STs, OBCs and Other Weaker Sections - Social Justice and Empowerment	no pledge	BJP	2014	train
4276	We will also promote a common mobility card/ ticketing across different modes of transport .	pledge	BJP	2019	train
4868	Congress promises to recognise inland fishing and aquaculture as ‘agriculture’ and extend to them all the benefits available to agriculture .	pledge	INC	2019	train
291	Model towns will be identified for rolling out integrated waste management infrastructure .	no pledge	BJP	2014	train
1152	It will also ensure that an independent regulator monitors the process of such allocation .	no pledge	INC	2014	train
2074	The Indian National Congress is firmly committed to ensuring that farmers get, at a very minimum, market rates for the land that is acquired for industrial projects .	no pledge	INC	2009	train
1084	Funding will be adequately provided for drug - rehabilitation centres which will be set up in each district .	pledge	INC	2014	train
4169	National Bee - keeping and Honey Mission : We will launch a National Bee - keeping and Honey Mission to ensure additional returns to the farmers .	pledge	BJP	2019	train
4419	We will also motivate States to accordingly increase the number of seats in State institutions .	no pledge	BJP	2019	train
4422	While we have world - class Technology, Science and Medical institutions, the same needs to be replicated in other areas .	no pledge	BJP	2019	train
2909	We attach great strategic importance to strengthening India’s multi - dimensional links with the Diaspora Community .	no pledge	BJP	2004	train
5286	All major sources of emission will be targetted, mitigated and reduced to acceptable levels .	pledge	INC	2019	train
2803	Towards this end, the Prime Minister’s Ten - Point Program for the Development of Sports will be vigorously implemented .	no pledge	BJP	2004	train
2697	A major drive will be launched for filling up all backlogs in jobs and promotions for SCs and STs .	pledge	BJP	2004	train
1106	9 . We will set up a “National Panchayati Raj Commission”, with branches in each State and Union Territory, so that :	pledge	INC	2014	train
737	Ram Mandir : BJP reiterates its stand to explore all possibilities within the framework of the constitution to facilitate the construction of the Ram Temple in Ayodhya .	pledge	BJP	2014	train
3630	A separate statutory National Commission for Scheduled Tribes will be set up .	pledge	INC	1999	train
2890	Development of the communication infrastructure to overcome the constraints of physical distance .	no pledge	BJP	2004	train
2165	The Indian National Congress has declared the sacred Ganga as a “national river” .	no pledge	INC	2009	train
460	BJP will take necessary steps to reduce NPAs in Banking sector .	pledge	BJP	2014	train
4683	Slums will be transformed by replacing huts and kuchha dwellings with proper houses, roads and other public facilities .	pledge	INC	2019	train
2164	We will protect India's natural environment and take steps to rejuvenate it .	no pledge	INC	2009	train
1899	Necessary financial and technical assistance will be provided on priority .	no pledge	BJP	2009	train
1331	For the Indian National Congress, a Manifesto is more than a catalogue of promises and pledges to be forgotten after the elections are over .	no pledge	INC	2014	train
3942	These boards will be given meaningful autonomy for the implementation of development schemes .	no pledge	INC	1999	train
654	Natural & National Resources - Use When Required, Protect Where Necessary	no pledge	BJP	2014	train
3813	Immediate steps will be taken to revive the export momentum in the economy that was so much in evidence in the latter half of the eighties and the mid - 1990s .	no pledge	INC	1999	train
1729	Atrocities against Dalits, Tribals and weaker sections of society will be firmly dealt with .	no pledge	BJP	2009	train
2559	further integrate the activities and goals of our S&T institutions with India’s overarching goal of becoming a Developed Nation by 2020 .	no pledge	BJP	2004	train
4783	The Angel Tax imposed on Start - Ups will be withdrawn completely .	pledge	INC	2019	train
524	Build world class Ports ; connecting them with roads and rail to the hinterland so as to drive the maritime trade of the country .	no pledge	BJP	2014	train
1450	Pakistan : There can be no ‘comprehensive dialogue’ for peace unless Pakistan	no pledge	BJP	2009	train
2354	Every village will be encouraged to set its own yearly targets .	no pledge	BJP	2004	train
2029	We have already initiated the process of equipping our police and other specialist security forces with the latest weapons and technology to meet terrorist threats .	no pledge	INC	2009	train
75	It is also necessary that these voices be heard and concerns redressed .	no pledge	BJP	2014	train
3405	This is the imperative of history and tradition, this is the tradition of following the provisions of the Constitution .	no pledge	INC	1999	train
5173	The Annual Budgets will indicate the step up in each year in order to achieve the target in 2023 - 24 .	pledge	INC	2019	train
2056	The Indian National Congress pledges to ensure that these expansion plans are implemented fully with their twin focus on excellence and affirmative action .	no pledge	INC	2009	train
5335	With us, you will be sure of a bright future filled with hope for you and your children .	no pledge	INC	2019	train
2361	Animal husbandry, which provides full and partial employment to over two crore Indians, will be fully promoted to achieve the ends of rural prosperity and social justice .	no pledge	BJP	2004	train
2701	The newly announced Commission for Nomadic and Denotified Tribes will be made operational .	no pledge	BJP	2004	train
3287	We are, therefore, committed to evolving a National Housing and Habitat Policy in consultation with State Governments, aimed at providing Housing for all .	pledge	BJP	1999	train
3320	We have effectively engaged with the international community and obtained a high degree of understanding .	no pledge	BJP	1999	train
1567	This will generate rural jobs as well as benefit farmers .	no pledge	BJP	2009	train
3650	The National Minorities Development Corporation and the State Minorities Development Corporations will be made direct - lending Institutions .	pledge	INC	1999	train
1197	2 . Urban constituencies are rapidly growing in population and the disparity between constituencies is increasing .	no pledge	INC	2014	train
1290	We shall make every effort for the enactment of this bill at the earliest .	no pledge	INC	2014	train
4008	Investments in defence research and defence production will be sustained at levels needed to assure the desired level of defence preparedness .	no pledge	INC	1999	train
726	We will revive Brand India with the help of our strengths of 5 T's : Tradition, Talent, Tourism, Trade and Technology .	no pledge	BJP	2014	train
831	This law was a historic victory for our brothers and sisters working in the agriculture sector .	no pledge	INC	2014	train
4020	Systems for the timely analysis and assessment of the intelligence gathered have to be put in place .	no pledge	INC	1999	train
2454	Broadband communication can revolutionalize all sectors of the Indian economy .	no pledge	BJP	2004	train
693	Ensure greater participation of Armed Forces in the decision - making process of the Ministry of Defence .	no pledge	BJP	2014	train
4843	We will take the necessary policy and administrative measures to develop a robust, deep and liquid corporate bond market, municipal bond market and infrastructure investment trusts .	no pledge	INC	2019	train
1125	Settlement of claims on time, better crop yield estimation to determine premiums etc . , and involvement of private sector will be other areas of focus .	no pledge	INC	2014	train
2365	A National Commission for Fisheries and Aquaculture will be set up for promoting all - round development of marine and inland fisheries, and speedy socio - economic progress of fishermen .	pledge	BJP	2004	train
5331	We promise to put India back on the path of growth and development, not take her backwards .	no pledge	INC	2019	train
395	UGC will be restructured and it will be transformed into a Higher Education Commission rather than just being a grant distribution agency .	pledge	BJP	2014	train
3856	Therefore, the planning process must begin from bottom involving the people themselves through the District Planning Committees as provided for in the Constitution .	no pledge	INC	1999	train
220	From this, he or she is free to weave his or her own dreams .	no pledge	BJP	2014	train
988	We will start a three - year Diploma Course in Public Health .	pledge	INC	2014	train
4248	Within the services sector, tourism will be special focus because it brings together many different service segments .	no pledge	BJP	2019	train
2857	Suitable judicial, executive, financial, and geographical layout planning powers will be devolved to these bodies .	pledge	BJP	2004	train
626	Industry will be encouraged to adopt or support educational and research institutions to help direct science and technology endeavours towards tangible industrial goals .	no pledge	BJP	2014	train
2415	Implementation of works under the Rs . 17,000 - crore Special Railway Safety Fund, set up by the NDA Government in 2002, will be completed in time .	pledge	BJP	2004	train
1490	First, as the CAG has pointed out, the UPA Government did not make the smallest effort to tap India’s own nuclear fuel supplies .	no pledge	BJP	2009	train
3012	Hiding behind the façade of the NDA, the BJP is misleading the people of our country .	no pledge	INC	2004	train
